outcome,predictor,copredictor,estimator,sample,reg_weight,construction,variants,fitted,median_rca,min_rca,max_rca,share_claim,share_sig,share_both
mcomm,growth,other,fe_country,all,n_cell,count,48,48,0.10901905423635003,0.1030872462576218,0.11988615208873328,0,0,0
mcomm,growth,other,fe_country,all,n_cell,rate,50,50,0.10901905423635003,0.1030872462576218,0.130999902916296,0,0.02,0
mcomm,growth,other,fe_country,all,n_cell,share,50,50,-0.012595347461054621,-0.02672941950074683,-0.00376354070119527,1,0,0
mcomm,growth,other,fe_country,all,n_eff,count,48,48,0.10744063192235248,0.09858909270021014,0.11988615208873328,0,0,0
mcomm,growth,other,fe_country,all,n_eff,rate,50,50,0.10744063192235248,0.09858909270021014,0.12647053658051152,0,0.02,0
mcomm,growth,other,fe_country,all,n_eff,share,50,50,-0.014857050673645645,-0.03021638727058797,-0.00376354070119527,1,0,0
mcomm,growth,other,fe_country,all,none,count,48,48,0.09679735443502704,0.08121177845574755,0.11887724070683028,0,0,0
mcomm,growth,other,fe_country,all,none,rate,50,50,0.09679735443502704,0.08121177845574755,0.13269226967725856,0,0.02,0
mcomm,growth,other,fe_country,all,none,share,50,50,-0.002635500506595805,-0.01911418745658846,0.01768586426646567,0.64,0,0
mcomm,growth,other,fe_country,all,pop,count,48,48,0.15756991737815051,0.1029694411178232,0.21957447115986473,0,0.5,0
mcomm,growth,other,fe_country,all,pop,rate,50,50,0.17228797826927456,0.1029694411178232,0.2554855964203587,0,0.52,0
mcomm,growth,other,fe_country,all,pop,share,50,50,0.025443010236271983,0.00493810522508473,0.08485297334607028,0,0,0
mcomm,growth,other,fe_country,no_GR_ES,n_cell,count,48,48,0.1274139160991674,0.11460875930870563,0.13836630302702063,0,0.22916666666666666,0
mcomm,growth,other,fe_country,no_GR_ES,n_cell,rate,50,50,0.1274139160991674,0.11460875930870563,0.14382805590812256,0,0.24,0
mcomm,growth,other,fe_country,no_GR_ES,n_cell,share,50,50,0.01914148153415582,1.185175852257028e-4,0.0375721685637163,0,0,0
mcomm,growth,other,fe_country,no_GR_ES,n_eff,count,48,48,0.12438627835218866,0.11036299144835748,0.13836630302702063,0,0.1875,0
mcomm,growth,other,fe_country,no_GR_ES,n_eff,rate,50,50,0.12438627835218866,0.11036299144835748,0.1404241756451351,0,0.2,0
mcomm,growth,other,fe_country,no_GR_ES,n_eff,share,50,50,0.0163217715079003,-0.00310927610635009,0.0375721685637163,0.2,0,0
mcomm,growth,other,fe_country,no_GR_ES,none,count,48,48,0.10210632436411556,0.08538967084198747,0.125597387646597,0,0,0
mcomm,growth,other,fe_country,no_GR_ES,none,rate,50,50,0.10210632436411556,0.08538967084198747,0.14013283561802298,0,0.02,0
mcomm,growth,other,fe_country,no_GR_ES,none,share,50,50,0.007824469352120354,-0.00239857691078812,0.02192936168594118,0.08,0,0
mcomm,growth,other,fe_country,no_GR_ES,pop,count,48,48,0.14378204248238238,0.0969701972365395,0.2002571197103144,0,0.5,0
mcomm,growth,other,fe_country,no_GR_ES,pop,rate,50,50,0.15448796875315782,0.0969701972365395,0.2337248041491304,0,0.52,0
mcomm,growth,other,fe_country,no_GR_ES,pop,share,50,50,0.009775164986903605,-0.04458116472764212,0.05944442029708177,0.28,0,0
mcomm,growth,other,fe_country,no_bailout,n_cell,count,48,48,0.23482350831885912,0.20583601632713056,0.26780574935294327,0,1,0
mcomm,growth,other,fe_country,no_bailout,n_cell,rate,50,50,0.24043698897963112,0.20583601632713056,0.26780574935294327,0,1,0
mcomm,growth,other,fe_country,no_bailout,n_cell,share,50,50,0.15101148052118507,0.10338550113311153,0.2119543041707376,0,0.48,0
mcomm,growth,other,fe_country,no_bailout,n_eff,count,48,48,0.23463669421495756,0.2084949011406617,0.26780574935294327,0,1,0
mcomm,growth,other,fe_country,no_bailout,n_eff,rate,50,50,0.24011921293450955,0.2084949011406617,0.26780574935294327,0,1,0
mcomm,growth,other,fe_country,no_bailout,n_eff,share,50,50,0.1512750679959039,0.10674120735448352,0.2119543041707376,0,0.48,0
mcomm,growth,other,fe_country,no_bailout,none,count,48,48,0.2209004577700478,0.1890933282505712,0.24938449174870703,0,1,0
mcomm,growth,other,fe_country,no_bailout,none,rate,50,50,0.2209004577700478,0.1890933282505712,0.2832188579523059,0,1,0
mcomm,growth,other,fe_country,no_bailout,none,share,50,50,0.15537198959566412,0.09970826018046576,0.19450618857052843,0,0.52,0
mcomm,growth,other,fe_country,no_bailout,pop,count,48,48,0.23831839953323092,0.19488203836593157,0.2757705257245622,0,1,0
mcomm,growth,other,fe_country,no_bailout,pop,rate,50,50,0.24019340418847343,0.19488203836593157,0.30483252062704613,0,1,0
mcomm,growth,other,fe_country,no_bailout,pop,share,50,50,0.09527571509000221,0.03630984762303655,0.17003108929553964,0,0.06,0
mcomm,growth,other,fe_country,y2004_2008,n_cell,count,48,48,0.19581369577811042,0.1519080490217918,0.2435972220964291,0,0.5,0
mcomm,growth,other,fe_country,y2004_2008,n_cell,rate,50,50,0.21699936342750398,0.1519080490217918,0.27556811079904525,0,0.52,0
mcomm,growth,other,fe_country,y2004_2008,n_cell,share,50,50,0.043128986699119735,-0.06662316977312231,0.08194546417395279,0.48,0,0
mcomm,growth,other,fe_country,y2004_2008,n_eff,count,48,48,0.19625459902046422,0.1519080490217918,0.2435972220964291,0,0.5,0
mcomm,growth,other,fe_country,y2004_2008,n_eff,rate,50,50,0.21699936342750398,0.1519080490217918,0.2787599867477256,0,0.52,0
mcomm,growth,other,fe_country,y2004_2008,n_eff,share,50,50,0.0438138952672508,-0.06662316977312231,0.08452673922726546,0.48,0,0
mcomm,growth,other,fe_country,y2004_2008,none,count,48,48,0.17140142355549748,0.11522304354325436,0.22421692346486596,0,0.5,0
mcomm,growth,other,fe_country,y2004_2008,none,rate,50,50,0.199702134948185,0.11522304354325436,0.25573169308145904,0,0.52,0
mcomm,growth,other,fe_country,y2004_2008,none,share,50,50,0.03181273792151146,-0.0852631530987016,0.0685247849706285,0.48,0,0
mcomm,growth,other,fe_country,y2004_2008,pop,count,48,48,0.06978336974926634,-0.00949640060799402,0.14564272983754462,0.16666666666666666,0,0
mcomm,growth,other,fe_country,y2004_2008,pop,rate,50,50,0.08518746019756526,-0.00949640060799402,0.14564272983754462,0.16,0,0
mcomm,growth,other,fe_country,y2004_2008,pop,share,50,50,-0.2059006709492135,-0.3566770814548269,-0.11203807558157182,1,0.64,0.64
mcomm,growth,other,fe_country,y2009_2013,n_cell,count,48,48,-0.02102000747135017,-0.10004683973307334,0.04426677606810089,0.625,0,0
mcomm,growth,other,fe_country,y2009_2013,n_cell,rate,50,50,-0.024875209484660925,-0.10004683973307334,0.04426677606810089,0.64,0,0
mcomm,growth,other,fe_country,y2009_2013,n_cell,share,50,50,0.009751069161087294,-0.05931758411883067,0.06489350532407717,0.32,0,0
mcomm,growth,other,fe_country,y2009_2013,n_eff,count,48,48,-0.026869622107760442,-0.1052236960629266,0.04426677606810089,0.6666666666666666,0,0
mcomm,growth,other,fe_country,y2009_2013,n_eff,rate,50,50,-0.027535443701141617,-0.1052236960629266,0.04426677606810089,0.68,0,0
mcomm,growth,other,fe_country,y2009_2013,n_eff,share,50,50,0.004857298551075145,-0.06156433237488458,0.06489350532407717,0.4,0,0
mcomm,growth,other,fe_country,y2009_2013,none,count,48,48,-0.05036285680266536,-0.09743677904826983,-0.01379595145219046,1,0,0
mcomm,growth,other,fe_country,y2009_2013,none,rate,50,50,-0.04865588357662063,-0.09743677904826983,-0.01379595145219046,1,0,0
mcomm,growth,other,fe_country,y2009_2013,none,share,50,50,-0.01584337909745243,-0.07181936314194987,0.03186177079661956,0.68,0,0
mcomm,growth,other,fe_country,y2009_2013,pop,count,48,48,0.15921830377018514,0.0779830957526417,0.24788168959226856,0,0.22916666666666666,0
mcomm,growth,other,fe_country,y2009_2013,pop,rate,50,50,0.16420279048303482,0.0779830957526417,0.24788168959226856,0,0.24,0
mcomm,growth,other,fe_country,y2009_2013,pop,share,50,50,0.21878587077386655,0.12188653493385113,0.3223223919356601,0,0.7,0
mcomm,growth,other,fe_twoway,all,n_cell,count,48,48,-0.12379002959586048,-0.164987706084268,-0.09142155379161408,1,0.5,0.5
mcomm,growth,other,fe_twoway,all,n_cell,rate,50,50,-0.1412427789424222,-0.16929649573254457,-0.09142155379161408,1,0.52,0.52
mcomm,growth,other,fe_twoway,all,n_cell,share,50,50,-0.13264873054220622,-0.208590808078138,-0.08514645376747133,1,0.6,0.6
mcomm,growth,other,fe_twoway,all,n_eff,count,48,48,-0.12655419397354117,-0.164987706084268,-0.09142155379161408,1,0.5,0.5
mcomm,growth,other,fe_twoway,all,n_eff,rate,50,50,-0.14396418484165607,-0.17398649880893324,-0.09142155379161408,1,0.52,0.52
mcomm,growth,other,fe_twoway,all,n_eff,share,50,50,-0.13511598761086635,-0.21416390984377107,-0.08514645376747133,1,0.64,0.64
mcomm,growth,other,fe_twoway,all,none,count,48,48,-0.08921975894343201,-0.1260588373346376,-0.06257652847149538,1,0,0
mcomm,growth,other,fe_twoway,all,none,rate,50,50,-0.10929483880884827,-0.13465554962276158,-0.06257652847149538,1,0.02,0.02
mcomm,growth,other,fe_twoway,all,none,share,50,50,-0.10284842913664356,-0.17588283626623344,-0.06619937249292936,1,0.26,0.26
mcomm,growth,other,fe_twoway,all,pop,count,48,48,-0.23054291583377623,-0.2849045450658014,-0.1914827674896357,1,1,1
mcomm,growth,other,fe_twoway,all,pop,rate,50,50,-0.23054291583377623,-0.2849045450658014,-0.1914827674896357,1,1,1
mcomm,growth,other,fe_twoway,all,pop,share,50,50,-0.25302874911792894,-0.2869327784965474,-0.20388426980835456,1,1,1
mcomm,growth,other,fe_twoway,no_GR_ES,n_cell,count,48,48,-0.10497856736307645,-0.14345877303824295,-0.07260456014372056,1,0.3541666666666667,0.3541666666666667
mcomm,growth,other,fe_twoway,no_GR_ES,n_cell,rate,50,50,-0.12257128423085964,-0.14554539564835392,-0.07260456014372056,1,0.36,0.36
mcomm,growth,other,fe_twoway,no_GR_ES,n_cell,share,50,50,-0.10112807505973292,-0.15771680569040722,-0.0503629803039851,1,0.08,0.08
mcomm,growth,other,fe_twoway,no_GR_ES,n_eff,count,48,48,-0.10746550640596483,-0.14345877303824295,-0.07260456014372056,1,0.375,0.375
mcomm,growth,other,fe_twoway,no_GR_ES,n_eff,rate,50,50,-0.12484870813338725,-0.1498486919050127,-0.07260456014372056,1,0.38,0.38
mcomm,growth,other,fe_twoway,no_GR_ES,n_eff,share,50,50,-0.10112807505973292,-0.1629549211908031,-0.0503629803039851,1,0.14,0.14
mcomm,growth,other,fe_twoway,no_GR_ES,none,count,48,48,-0.07264208150258195,-0.10998649810719424,-0.0411878236534922,1,0,0
mcomm,growth,other,fe_twoway,no_GR_ES,none,rate,50,50,-0.09248403916141729,-0.10998649810719424,-0.0411878236534922,1,0,0
mcomm,growth,other,fe_twoway,no_GR_ES,none,share,50,50,-0.07611547229715229,-0.13165865437959495,-0.03319133033654915,1,0,0
mcomm,growth,other,fe_twoway,no_GR_ES,pop,count,48,48,-0.20340847470356355,-0.24734260341693967,-0.16602163754218063,1,1,1
mcomm,growth,other,fe_twoway,no_GR_ES,pop,rate,50,50,-0.20390499038345555,-0.24734260341693967,-0.16602163754218063,1,1,1
mcomm,growth,other,fe_twoway,no_GR_ES,pop,share,50,50,-0.20203573592615814,-0.261131484475829,-0.14042810303144887,1,1,1
mcomm,growth,other,fe_twoway,no_bailout,n_cell,count,48,48,-0.05765428549867215,-0.09655831082522316,-0.03341062918094209,1,0,0
mcomm,growth,other,fe_twoway,no_bailout,n_cell,rate,50,50,-0.05828791432246533,-0.09655831082522316,-0.03341062918094209,1,0,0
mcomm,growth,other,fe_twoway,no_bailout,n_cell,share,50,50,-0.03275129812271123,-0.08206277306766206,0.01360765029144099,0.76,0,0
mcomm,growth,other,fe_twoway,no_bailout,n_eff,count,48,48,-0.05745562943787283,-0.09655831082522316,-0.03341062918094209,1,0,0
mcomm,growth,other,fe_twoway,no_bailout,n_eff,rate,50,50,-0.057227762579356134,-0.09655831082522316,-0.03341062918094209,1,0,0
mcomm,growth,other,fe_twoway,no_bailout,n_eff,share,50,50,-0.031688913552516,-0.07966219803923522,0.01360765029144099,0.76,0,0
mcomm,growth,other,fe_twoway,no_bailout,none,count,48,48,-0.007811406366894861,-0.04409809976339338,0.01730729037744648,0.5,0,0
mcomm,growth,other,fe_twoway,no_bailout,none,rate,50,50,-0.013596759520332059,-0.04409809976339338,0.01730729037744648,0.52,0,0
mcomm,growth,other,fe_twoway,no_bailout,none,share,50,50,0.00537129104957983,-0.03438529669341271,0.06767238488001241,0.44,0,0
mcomm,growth,other,fe_twoway,no_bailout,pop,count,48,48,-0.1331553284725382,-0.1923516618892905,-0.08988287995866237,1,0.3125,0.3125
mcomm,growth,other,fe_twoway,no_bailout,pop,rate,50,50,-0.13172063732002792,-0.1923516618892905,-0.08988287995866237,1,0.3,0.3
mcomm,growth,other,fe_twoway,no_bailout,pop,share,50,50,-0.13201654269582172,-0.20067613160857217,-0.05471251853737817,1,0.26,0.26
mcomm,growth,other,fe_twoway,y2004_2008,n_cell,count,48,48,0.008151526291409035,-0.03520888576113878,0.05196023182153704,0.5,0,0
mcomm,growth,other,fe_twoway,y2004_2008,n_cell,rate,50,50,0.013502459224730881,-0.03520888576113878,0.05196023182153704,0.48,0,0
mcomm,growth,other,fe_twoway,y2004_2008,n_cell,share,50,50,0.05387047072320937,0.0271964486741319,0.09596555195638558,0,0,0
mcomm,growth,other,fe_twoway,y2004_2008,n_eff,count,48,48,0.01069061237046155,-0.03520888576113878,0.05687746397328307,0.5,0,0
mcomm,growth,other,fe_twoway,y2004_2008,n_eff,rate,50,50,0.01811539793411159,-0.03520888576113878,0.05687746397328307,0.48,0,0
mcomm,growth,other,fe_twoway,y2004_2008,n_eff,share,50,50,0.05766758770561306,0.0271964486741319,0.09879181297413175,0,0,0
mcomm,growth,other,fe_twoway,y2004_2008,none,count,48,48,0.027341846185164314,-0.01222896930707715,0.07178221502922971,0.125,0,0
mcomm,growth,other,fe_twoway,y2004_2008,none,rate,50,50,0.028716289608033886,-0.01222896930707715,0.07178221502922971,0.12,0,0
mcomm,growth,other,fe_twoway,y2004_2008,none,share,50,50,0.06646785798741786,0.02996470049765856,0.10553728101867384,0,0,0
mcomm,growth,other,fe_twoway,y2004_2008,pop,count,48,48,-0.11257825232675014,-0.14491956488092878,-0.0830719919291349,1,0,0
mcomm,growth,other,fe_twoway,y2004_2008,pop,rate,50,50,-0.11324696752288752,-0.14491956488092878,-0.0830719919291349,1,0,0
mcomm,growth,other,fe_twoway,y2004_2008,pop,share,50,50,-0.1456686483210437,-0.18798185941997034,-0.12329743919301338,1,0,0
mcomm,growth,other,fe_twoway,y2009_2013,n_cell,count,48,48,-0.13116204902349343,-0.23899850213986693,-0.02497670546245474,1,0.25,0.25
mcomm,growth,other,fe_twoway,y2009_2013,n_cell,rate,50,50,-0.15876695086009715,-0.26466202964858115,-0.02497670546245474,1,0.28,0.28
mcomm,growth,other,fe_twoway,y2009_2013,n_cell,share,50,50,-0.24785516675616734,-0.3252229058217693,-0.12628345008991052,1,0.64,0.64
mcomm,growth,other,fe_twoway,y2009_2013,n_eff,count,48,48,-0.13412828114056613,-0.2412173258727792,-0.03009182024948941,1,0.25,0.25
mcomm,growth,other,fe_twoway,y2009_2013,n_eff,rate,50,50,-0.16445793547063692,-0.26860815182454584,-0.03009182024948941,1,0.28,0.28
mcomm,growth,other,fe_twoway,y2009_2013,n_eff,share,50,50,-0.24785516675616734,-0.3337945955364871,-0.1306574888496375,1,0.64,0.64
mcomm,growth,other,fe_twoway,y2009_2013,none,count,48,48,-0.1206836419414696,-0.21827726302508893,-0.01937683831332982,1,0.25,0.25
mcomm,growth,other,fe_twoway,y2009_2013,none,rate,50,50,-0.15041875514305247,-0.2351196252963901,-0.01937683831332982,1,0.28,0.28
mcomm,growth,other,fe_twoway,y2009_2013,none,share,50,50,-0.24057564342326304,-0.3121263717232018,-0.15209143556366456,1,0.64,0.64
mcomm,growth,other,fe_twoway,y2009_2013,pop,count,48,48,-0.16498846283631313,-0.25631729803223163,-0.05742364849575364,1,0.2916666666666667,0.2916666666666667
mcomm,growth,other,fe_twoway,y2009_2013,pop,rate,50,50,-0.16968734852553158,-0.25631729803223163,-0.05742364849575364,1,0.32,0.32
mcomm,growth,other,fe_twoway,y2009_2013,pop,share,50,50,-0.1920909479853245,-0.29289255953929455,-0.13582478604280912,1,0.48,0.48
mcomm,growth,other,pooled_cl,all,n_cell,count,48,48,-0.15061992178728684,-0.18867278237532112,-0.11176404821465125,1,0.8333333333333334,0.8333333333333334
mcomm,growth,other,pooled_cl,all,n_cell,rate,50,50,-0.15061992178728684,-0.18867278237532112,-0.11176404821465125,1,0.84,0.84
mcomm,growth,other,pooled_cl,all,n_cell,share,50,50,-0.2274811509166606,-0.2892449637290661,-0.16603617294029097,1,1,1
mcomm,growth,other,pooled_cl,all,n_eff,count,48,48,-0.15360252638543698,-0.19961571905460904,-0.11176404821465125,1,0.875,0.875
mcomm,growth,other,pooled_cl,all,n_eff,rate,50,50,-0.15360252638543698,-0.19961571905460904,-0.11176404821465125,1,0.88,0.88
mcomm,growth,other,pooled_cl,all,n_eff,share,50,50,-0.2291669792614614,-0.2999223842259376,-0.16603617294029097,1,1,1
mcomm,growth,other,pooled_cl,all,none,count,48,48,-0.15273033761449947,-0.18637383159744192,-0.11619000010744653,1,0.9166666666666666,0.9166666666666666
mcomm,growth,other,pooled_cl,all,none,rate,50,50,-0.15430169190283988,-0.18637383159744192,-0.11619000010744653,1,0.92,0.92
mcomm,growth,other,pooled_cl,all,none,share,50,50,-0.21396828083458666,-0.2692085061055527,-0.16479627529515872,1,1,1
mcomm,growth,other,pooled_cl,all,pop,count,48,48,-0.08972929726289983,-0.13524838997277622,-0.06068020753428942,1,0.20833333333333334,0.20833333333333334
mcomm,growth,other,pooled_cl,all,pop,rate,50,50,-0.0948845485315378,-0.13705552538128427,-0.06068020753428942,1,0.22,0.22
mcomm,growth,other,pooled_cl,all,pop,share,50,50,-0.2124754536032708,-0.2903106249365252,-0.13589121602846807,1,1,1
mcomm,growth,other,pooled_cl,no_GR_ES,n_cell,count,48,48,-0.11964010480486759,-0.1428631539079718,-0.08783839310510738,1,0.25,0.25
mcomm,growth,other,pooled_cl,no_GR_ES,n_cell,rate,50,50,-0.11964010480486759,-0.1428631539079718,-0.08783839310510738,1,0.26,0.26
mcomm,growth,other,pooled_cl,no_GR_ES,n_cell,share,50,50,-0.19038651072871512,-0.24112242292850977,-0.14979767031252525,1,1,1
mcomm,growth,other,pooled_cl,no_GR_ES,n_eff,count,48,48,-0.1211614949063719,-0.15300551565222287,-0.08783839310510738,1,0.4375,0.4375
mcomm,growth,other,pooled_cl,no_GR_ES,n_eff,rate,50,50,-0.12146689441350181,-0.15300551565222287,-0.08783839310510738,1,0.46,0.46
mcomm,growth,other,pooled_cl,no_GR_ES,n_eff,share,50,50,-0.19150522464362368,-0.2522339261721577,-0.14979767031252525,1,1,1
mcomm,growth,other,pooled_cl,no_GR_ES,none,count,48,48,-0.1319491685384736,-0.1650256649381767,-0.09955180822554956,1,0.5,0.5
mcomm,growth,other,pooled_cl,no_GR_ES,none,rate,50,50,-0.13539672456936183,-0.1650256649381767,-0.09955180822554956,1,0.52,0.52
mcomm,growth,other,pooled_cl,no_GR_ES,none,share,50,50,-0.19756506028936827,-0.2499676223625887,-0.14814888236439341,1,1,1
mcomm,growth,other,pooled_cl,no_GR_ES,pop,count,48,48,-0.05782266283976005,-0.09174069759407268,-0.03573113307705686,1,0,0
mcomm,growth,other,pooled_cl,no_GR_ES,pop,rate,50,50,-0.061296278973443016,-0.10919225235718201,-0.03573113307705686,1,0,0
mcomm,growth,other,pooled_cl,no_GR_ES,pop,share,50,50,-0.1922280129266291,-0.2900587706084225,-0.11453840794451312,1,0.9,0.9
mcomm,growth,other,pooled_cl,no_bailout,n_cell,count,48,48,-0.03793374733211142,-0.04927207108735084,-0.024920228629418138,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,n_cell,rate,50,50,-0.03837543417268339,-0.06733765429818424,-0.024920228629418138,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,n_cell,share,50,50,-0.10639909564714536,-0.12348132685802655,-0.08247596946772504,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,n_eff,count,48,48,-0.039955224345744875,-0.05404457749197144,-0.02561853966428459,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,n_eff,rate,50,50,-0.04064551265138876,-0.07283161026745863,-0.02561853966428459,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,n_eff,share,50,50,-0.10790545758808437,-0.13265537848335296,-0.08247596946772504,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,none,count,48,48,-0.04293397546787666,-0.05104210242279445,-0.03026142976334894,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,none,rate,50,50,-0.043195900538412456,-0.07483061560750381,-0.03026142976334894,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,none,share,50,50,-0.10901519408790966,-0.12662660956548435,-0.08789222669713698,1,0,0
mcomm,growth,other,pooled_cl,no_bailout,pop,count,48,48,0.005301760162256475,-0.0053545004811611,0.02482298953521681,0.16666666666666666,0,0
mcomm,growth,other,pooled_cl,no_bailout,pop,rate,50,50,0.0048682196240786655,-0.03290440097748374,0.02482298953521681,0.2,0,0
mcomm,growth,other,pooled_cl,no_bailout,pop,share,50,50,-0.11440438307965685,-0.19401319768739383,-0.06253884954409937,1,0.34,0.34
mcomm,growth,other,pooled_cl,y2004_2008,n_cell,count,48,48,-0.18352849903912064,-0.24268564265435935,-0.14116073259875916,1,0.5,0.5
mcomm,growth,other,pooled_cl,y2004_2008,n_cell,rate,50,50,-0.18000651559080627,-0.24268564265435935,-0.13070612595163097,1,0.5,0.5
