outcome_build,cell_weight,reg_weight,outcome,pred_form,copredictor,estimator,sample,estimate,se,statistic,df,n,r,positive_outcome,sig,supports_claim,r_ca,p
share,design,pop,mcomm,raw,none,pooled_cl,no_GR_ES,-7.239615486908102e-4,0.0035553674681364287,-0.2036249572453561,248,250,-0.012929116950840397,FALSE,FALSE,FALSE,0.012929116950840397,0.8388135719656673
share,design,pop,mcomm,raw,growth,fe_twoway,all,0.004553144966268605,4.983400962713962e-4,9.136621757581715,232,270,0.5144002903114077,FALSE,TRUE,TRUE,-0.5144002903114077,3.300868839192832e-17
share,design,pop,mcomm,raw,growth,fe_twoway,y2004_2008,0.004519493014749888,0.001335203237609845,3.38487272008137,102,135,0.3177795892961743,FALSE,TRUE,TRUE,-0.3177795892961743,0.001011872592937504
share,design,pop,mcomm,raw,growth,fe_twoway,y2009_2013,0.0062601816369820115,8.448374099162697e-4,7.409924754163581,102,135,0.5915516353829176,FALSE,TRUE,TRUE,-0.5915516353829176,3.78434693645674e-11
share,design,pop,mcomm,raw,growth,fe_twoway,no_bailout,0.004915503902895863,8.013310852503754e-4,6.134173493793788,160,190,0.43634672874788655,FALSE,TRUE,TRUE,-0.43634672874788655,6.461511282682131e-9
share,design,pop,mcomm,raw,growth,fe_twoway,no_GR_ES,0.005139902738539376,6.821836820303556e-4,7.5344850279058155,214,250,0.457883014160432,FALSE,TRUE,TRUE,-0.457883014160432,1.362928760661878e-12
share,design,pop,mcomm,raw,growth,fe_country,all,0.005473468329106905,4.772865843152163e-4,11.467886399865872,241,270,0.5941731251534034,FALSE,TRUE,TRUE,-0.5941731251534034,1.392978820432173e-24
share,design,pop,mcomm,raw,growth,fe_country,y2004_2008,0.0054270425784645054,0.0010343198574144473,5.246967405257805,106,135,0.4540648223554949,FALSE,TRUE,TRUE,-0.4540648223554949,7.98441983106139e-7
share,design,pop,mcomm,raw,growth,fe_country,y2009_2013,0.008312740053629608,8.122358941024727e-4,10.234391405239796,106,135,0.7049944251366446,FALSE,TRUE,TRUE,-0.7049944251366446,1.653544567867367e-17
share,design,pop,mcomm,raw,growth,fe_country,no_bailout,0.006087930461552681,7.222129218776668e-4,8.429550728232323,169,190,0.5440601875885173,FALSE,TRUE,TRUE,-0.5440601875885173,1.4644465078657607e-14
share,design,pop,mcomm,raw,growth,fe_country,no_GR_ES,0.006165271805548755,6.34764816443462e-4,9.712686724025277,223,250,0.5452297134140898,FALSE,TRUE,TRUE,-0.5452297134140898,7.994911256879389e-19
share,design,pop,mcomm,raw,growth,pooled_cl,all,-0.0017642645685693138,0.0018976944230731983,-0.9296884404140245,267,270,-0.05680414093016878,FALSE,FALSE,FALSE,0.05680414093016878,0.3533721822023209
share,design,pop,mcomm,raw,growth,pooled_cl,y2004_2008,-3.1585264746232175e-4,0.003559147034194446,-0.08874391656983337,132,135,-0.007723936076213396,FALSE,FALSE,FALSE,0.007723936076213396,0.9294199303386121
share,design,pop,mcomm,raw,growth,pooled_cl,y2009_2013,-0.0012394188714940698,0.001976114253481601,-0.627200005925978,132,135,-0.05450959046017177,FALSE,FALSE,FALSE,0.05450959046017177,0.5316115172732747
share,design,pop,mcomm,raw,growth,pooled_cl,no_bailout,-0.002620707633001382,0.0031963124793962776,-0.8199159656306143,187,190,-0.059850708891851984,FALSE,FALSE,FALSE,0.059850708891851984,0.4133078514195806
share,design,pop,mcomm,raw,growth,pooled_cl,no_GR_ES,-7.120274107971452e-4,0.003136102569591275,-0.22704213111561045,247,250,-0.014444837640602828,FALSE,FALSE,FALSE,0.014444837640602828,0.8205787816950652
share,design,pop,mcomm,log,none,fe_twoway,all,0.0629368875431543,0.005480849564746617,11.483053274800822,233,270,0.6011653597435287,FALSE,TRUE,TRUE,-0.6011653597435287,1.7570350972326033e-24
share,design,pop,mcomm,log,none,fe_twoway,y2004_2008,0.058681146928231336,0.012729090038155923,4.610003287928077,103,135,0.4135702718738443,FALSE,TRUE,TRUE,-0.4135702718738443,1.1593651581543446e-5
share,design,pop,mcomm,log,none,fe_twoway,y2009_2013,0.06801373190219291,0.011401241376796944,5.965467237682555,103,135,0.5067380693381118,FALSE,TRUE,TRUE,-0.5067380693381118,3.47432688571877e-8
share,design,pop,mcomm,log,none,fe_twoway,no_bailout,0.05135127942918445,0.006572042927263128,7.813594645914654,161,190,0.5243524203699825,FALSE,TRUE,TRUE,-0.5243524203699825,6.781146009437573e-13
share,design,pop,mcomm,log,none,fe_twoway,no_GR_ES,0.05502039476836052,0.005894711792273392,9.333856634090164,215,250,0.5369956351767942,FALSE,TRUE,TRUE,-0.5369956351767942,1.3126311133191402e-17
share,design,pop,mcomm,log,none,fe_country,all,0.061166321417071096,0.005201933112289738,11.758382912030077,242,270,0.6029864086861956,FALSE,TRUE,TRUE,-0.6029864086861956,1.507215219129273e-25
share,design,pop,mcomm,log,none,fe_country,y2004_2008,0.058532790517576844,0.010306023030315447,5.6794740653500435,107,135,0.4812829746673857,FALSE,TRUE,TRUE,-0.4812829746673857,1.1732700674401549e-7
share,design,pop,mcomm,log,none,fe_country,y2009_2013,0.08645699463428706,0.012038591008645514,7.18165394706058,107,135,0.5703028409770449,FALSE,TRUE,TRUE,-0.5703028409770449,9.583442128008123e-11
share,design,pop,mcomm,log,none,fe_country,no_bailout,0.054484750239663315,0.006338246773997171,8.596186324456234,170,190,0.5504335394494123,FALSE,TRUE,TRUE,-0.5504335394494123,5.196888137118533e-15
share,design,pop,mcomm,log,none,fe_country,no_GR_ES,0.056240537188032055,0.005587756767387402,10.064958001800738,224,250,0.5580430188368197,FALSE,TRUE,TRUE,-0.5580430188368197,6.713831687682347e-20
share,design,pop,mcomm,log,none,pooled_cl,all,-0.012316067365506278,0.023201686308639852,-0.5308263891543097,268,270,-0.03240834982470767,FALSE,FALSE,FALSE,0.03240834982470767,0.5959786981239004
share,design,pop,mcomm,log,none,pooled_cl,y2004_2008,-0.013252435789153694,0.040724906014805544,-0.325413538936978,133,135,-0.02820570599230021,FALSE,FALSE,FALSE,0.02820570599230021,0.7453794806710852
share,design,pop,mcomm,log,none,pooled_cl,y2009_2013,-0.014436035320689378,0.02666844399194483,-0.5413152460282185,133,135,-0.04688636364740496,FALSE,FALSE,FALSE,0.04688636364740496,0.5891958946401257
share,design,pop,mcomm,log,none,pooled_cl,no_bailout,-0.02167809410213639,0.03448321249671671,-0.6286564543312331,188,190,-0.04580136820665682,FALSE,FALSE,FALSE,0.04580136820665682,0.5303370349907764
share,design,pop,mcomm,log,none,pooled_cl,no_GR_ES,-0.004965141644885485,0.03195765505047351,-0.15536626942883025,248,250,-0.00986528787529019,FALSE,FALSE,FALSE,0.00986528787529019,0.8766589543651551
share,design,pop,mcomm,log,growth,fe_twoway,all,0.053792597364426625,0.005634145659695555,9.547605016540048,232,270,0.5311140867122504,FALSE,TRUE,TRUE,-0.5311140867122504,1.9661071468441856e-18
share,design,pop,mcomm,log,growth,fe_twoway,y2004_2008,0.051388795417236365,0.01366809608251736,3.7597625233968714,102,135,0.34888100927287513,FALSE,TRUE,TRUE,-0.34888100927287513,2.8381574168793907e-4
share,design,pop,mcomm,log,growth,fe_twoway,y2009_2013,0.05744041611787967,0.01182724339567494,4.856619095104176,102,135,0.4333732828786322,FALSE,TRUE,TRUE,-0.4333732828786322,4.32193509858552e-6
share,design,pop,mcomm,log,growth,fe_twoway,no_bailout,0.04801320487751746,0.006809445495663166,7.050971317429055,160,190,0.4868923619995801,FALSE,TRUE,TRUE,-0.4868923619995801,5.041599611424074e-11
share,design,pop,mcomm,log,growth,fe_twoway,no_GR_ES,0.049452047935829524,0.005958997355837605,8.298719563515979,214,250,0.4934221098157406,FALSE,TRUE,TRUE,-0.4934221098157406,1.179369908227198e-14
share,design,pop,mcomm,log,growth,fe_country,all,0.062064748932225626,0.005470472912900136,11.345408325826513,241,270,0.5900443594166692,FALSE,TRUE,TRUE,-0.5900443594166692,3.474702068007423e-24
share,design,pop,mcomm,log,growth,fe_country,y2004_2008,0.05724110681878358,0.010238508879937649,5.590765949419401,106,135,0.47720456767971786,FALSE,TRUE,TRUE,-0.47720456767971786,1.7732800775528354e-7
share,design,pop,mcomm,log,growth,fe_country,y2009_2013,0.08863652115664096,0.011869722646072263,7.467446696066747,106,135,0.5871280873367487,FALSE,TRUE,TRUE,-0.5871280873367487,2.4145609904795264e-11
share,design,pop,mcomm,log,growth,fe_country,no_bailout,0.05574181277468725,0.006358635412070372,8.766316852964165,169,190,0.5590923491774005,FALSE,TRUE,TRUE,-0.5590923491774005,1.9032601758937684e-15
share,design,pop,mcomm,log,growth,fe_country,no_GR_ES,0.05653716924133177,0.0056833417469806784,9.947874289165807,223,250,0.5544076219441153,FALSE,TRUE,TRUE,-0.5544076219441153,1.5677349530693016e-19
share,design,pop,mcomm,log,growth,pooled_cl,all,-0.020505844369305484,0.023888032146117136,-0.85841496879593715,267,270,-0.052461799835658476,FALSE,FALSE,FALSE,0.052461799835658476,0.3914333130557007
share,design,pop,mcomm,log,growth,pooled_cl,y2004_2008,-0.0015146061478602951,0.035407168174863606,-0.042776822489169024,132,135,-0.003723218687511403,FALSE,FALSE,FALSE,0.003723218687511403,0.965944079167828
share,design,pop,mcomm,log,growth,pooled_cl,y2009_2013,-0.019802529748583715,0.024528475225598083,-0.807328199835172,132,135,-0.07009605611707864,FALSE,FALSE,FALSE,0.07009605611707864,0.4209297882384416
share,design,pop,mcomm,log,growth,pooled_cl,no_bailout,-0.020260168486884337,0.03170275126829246,-0.6390665691891406,187,190,-0.046682226973593706,FALSE,FALSE,FALSE,0.046682226973593706,0.5235616400263672
share,design,pop,mcomm,log,growth,pooled_cl,no_GR_ES,-0.006224136151114846,0.029271966089364835,-0.2126312982227803,247,250,-0.013528167445299657,FALSE,FALSE,FALSE,0.013528167445299657,0.8317899326414415
share,design,pop,mlib,raw,none,fe_twoway,all,0.001085237350729062,4.0761558023062516e-4,2.6624039986770005,233,270,0.17182579922876218,FALSE,TRUE,TRUE,-0.17182579922876218,0.0082990408569894
share,design,pop,mlib,raw,none,fe_twoway,y2004_2008,0.002285572851722946,8.032955622869737e-4,2.845245211134922,103,135,0.2699427220163742,FALSE,TRUE,TRUE,-0.2699427220163742,0.005354830757897911
share,design,pop,mlib,raw,none,fe_twoway,y2009_2013,0.00241660083448693,9.85661247002707e-4,2.4517559575721997,103,135,0.23482366596098986,FALSE,TRUE,TRUE,-0.23482366596098986,0.015898329583923367
share,design,pop,mlib,raw,none,fe_twoway,no_bailout,-0.0011550465475890005,6.578720061348131e-4,-1.7557314140409022,161,190,-0.13706508025333658,FALSE,FALSE,FALSE,0.13706508025333658,0.08103597766842831
share,design,pop,mlib,raw,none,fe_twoway,no_GR_ES,-0.0011086198405887843,5.465451146409885e-4,-2.028414143482022,215,250,-0.13703171930415106,FALSE,TRUE,FALSE,0.13703171930415106,0.04375120395139519
share,design,pop,mlib,raw,none,fe_country,all,0.00397210386603052,6.622201027575643e-4,5.998162619180845,242,270,0.3597601522034423,FALSE,TRUE,TRUE,-0.3597601522034423,7.223200054393301e-9
share,design,pop,mlib,raw,none,fe_country,y2004_2008,0.0012569687958281818,6.90625314405895e-4,1.8200444866540684,107,135,0.17328841042761486,FALSE,FALSE,TRUE,-0.17328841042761486,0.07154775183344798
share,design,pop,mlib,raw,none,fe_country,y2009_2013,0.006157728951064987,0.001290322617988261,4.772239798962439,107,135,0.418916972732971,FALSE,TRUE,TRUE,-0.418916972732971,5.800760938858762e-6
share,design,pop,mlib,raw,none,fe_country,no_bailout,-3.1004596857001955e-4,0.0012026047083012281,-0.25781203618268167,170,190,-0.01976941617414469,FALSE,FALSE,FALSE,0.01976941617414469,0.7968637997263939
share,design,pop,mlib,raw,none,fe_country,no_GR_ES,6.077525780534016e-4,9.821351494098455e-4,0.6188074812500027,224,250,0.04131051938565312,FALSE,FALSE,TRUE,-0.04131051938565312,0.5366719700999558
share,design,pop,mlib,raw,none,pooled_cl,all,-0.0021806313997064786,0.002452725524196865,-0.8890645847625032,268,270,-0.054228351827554824,FALSE,FALSE,FALSE,0.054228351827554824,0.3747656760678608
share,design,pop,mlib,raw,none,pooled_cl,y2004_2008,-0.0029114859801412374,0.0034699043763419955,-0.8390680734581373,133,135,-0.07256462231677235,FALSE,FALSE,FALSE,0.07256462231677235,0.4029367068332398
share,design,pop,mlib,raw,none,pooled_cl,y2009_2013,-0.003827889177224361,0.0028598578292640974,-1.3384893256072659,133,135,-0.11528785858121883,FALSE,FALSE,FALSE,0.11528785858121883,0.1830205727915778
share,design,pop,mlib,raw,none,pooled_cl,no_bailout,-0.007034063442650701,0.002402108219697873,-2.9282874872038094,188,190,-0.20885732713943658,FALSE,TRUE,FALSE,0.20885732713943658,0.0038296410189905877
share,design,pop,mlib,raw,none,pooled_cl,no_GR_ES,-0.005519919857817163,0.0025552500025058838,-2.160226925899182,248,250,-0.13590188284930593,FALSE,TRUE,FALSE,0.13590188284930593,0.03171343759502947
share,design,pop,mlib,raw,growth,fe_twoway,all,0.0013841954050470148,4.384379737523764e-4,3.157106564471053,232,270,0.20296020011398622,FALSE,TRUE,TRUE,-0.20296020011398622,0.0018047596249312057
share,design,pop,mlib,raw,growth,fe_twoway,y2004_2008,0.0026530382753026786,8.623480017419659e-4,3.0765285823628865,102,135,0.29140140357612526,FALSE,TRUE,TRUE,-0.29140140357612526,0.002688956683583334
share,design,pop,mlib,raw,growth,fe_twoway,y2009_2013,0.002420915838208279,0.0010381366415887752,2.3319818810202904,102,135,0.22498104631191207,FALSE,TRUE,TRUE,-0.22498104631191207,0.02166696536247021
share,design,pop,mlib,raw,growth,fe_twoway,no_bailout,-8.133112686968042e-4,6.853945350718861e-4,-1.186632263724574,160,190,-0.09340142343103677,FALSE,FALSE,FALSE,0.09340142343103677,0.23713165909844255
share,design,pop,mlib,raw,growth,fe_twoway,no_GR_ES,-8.313745582129153e-4,5.682735502245318e-4,-1.4629830261929824,214,250,-0.09951106930149424,FALSE,FALSE,FALSE,0.09951106930149424,0.144939168559211
share,design,pop,mlib,raw,growth,fe_country,all,0.0034708075392806586,6.90967350857228e-4,5.023113660833185,241,270,0.30785282725411195,FALSE,TRUE,TRUE,-0.30785282725411195,9.902266704137278e-7
share,design,pop,mlib,raw,growth,fe_country,y2004_2008,0.00114985140917502,6.898383725913942e-4,1.6668417630286003,106,135,0.1598170525605773,FALSE,FALSE,TRUE,-0.1598170525605773,0.09849805732763214
share,design,pop,mlib,raw,growth,fe_country,y2009_2013,0.006381352978939473,0.0011819404748436152,5.3990476802850855,106,135,0.46441858869620944,FALSE,TRUE,TRUE,-0.46441858869620944,4.12843229917446e-7
share,design,pop,mlib,raw,growth,fe_country,no_bailout,-5.333479037578036e-4,0.0011978744761529383,-0.4452452359371489,169,190,-0.034229563138907,FALSE,FALSE,FALSE,0.034229563138907,0.656712320864642
share,design,pop,mlib,raw,growth,fe_country,no_GR_ES,2.3262733336501935e-4,9.814852405700565e-4,0.2370156205608421,223,250,0.015869741131192598,FALSE,FALSE,TRUE,-0.015869741131192598,0.8128622600550601
share,design,pop,mlib,raw,growth,pooled_cl,all,-0.0026861505297924772,0.0023555517411506708,-1.1403487696179033,267,270,-0.06961888156757451,FALSE,FALSE,FALSE,0.06961888156757451,0.2551629003822679
share,design,pop,mlib,raw,growth,pooled_cl,y2004_2008,-0.002080317532374344,0.0033464978510462555,-0.6216401817571614,132,135,-0.05402780610587499,FALSE,FALSE,FALSE,0.05402780610587499,0.5352506407150732
share,design,pop,mlib,raw,growth,pooled_cl,y2009_2013,-0.0029768232982868175,0.0027698224651452504,-1.0747343325236234,132,135,-0.09313701081221724,FALSE,FALSE,FALSE,0.09313701081221724,0.28445428707993686
share,design,pop,mlib,raw,growth,pooled_cl,no_bailout,-0.006935876126795165,0.002397191660400856,-2.8933339963461058,187,190,-0.20699892788593194,FALSE,TRUE,FALSE,0.20699892788593194,0.004264470380274954
share,design,pop,mlib,raw,growth,pooled_cl,no_GR_ES,-0.005513092763143622,0.002520088201760843,-2.187658653888185,247,250,-0.137868134331596,FALSE,TRUE,FALSE,0.137868134331596,0.029632176830407447
share,design,pop,mlib,log,none,fe_twoway,all,0.0019326091315632966,0.004778269380123483,0.4044579695741961,233,270,0.02648762590422758,FALSE,FALSE,TRUE,-0.02648762590422758,0.68624700684666
share,design,pop,mlib,log,none,fe_twoway,y2004_2008,0.02168461576138984,0.00834099983484169,2.599762161702693,103,135,0.24814984943098,FALSE,TRUE,TRUE,-0.24814984943098,0.010698478059813468
share,design,pop,mlib,log,none,fe_twoway,y2009_2013,0.011289077734537446,0.012441483730571587,0.9073739096565778,103,135,0.08905100309796334,FALSE,FALSE,TRUE,-0.08905100309796334,0.3663270989091453
share,design,pop,mlib,log,none,fe_twoway,no_bailout,-0.015017405176523481,0.0057208653389194345,-2.625023363923471,161,190,-0.20259083368274935,FALSE,TRUE,FALSE,0.20259083368274935,0.00949900136441834
share,design,pop,mlib,log,none,fe_twoway,no_GR_ES,-0.013843620116831946,0.004868587198244241,-2.8434573631184774,215,250,-0.1903756032446647,FALSE,TRUE,FALSE,0.1903756032446647,0.004893044774086954
share,design,pop,mlib,log,none,fe_country,all,0.035278895923272616,0.0078024186018990195,4.521533350528788,242,270,0.27910472966024896,FALSE,TRUE,TRUE,-0.27910472966024896,9.61608297792225e-6
share,design,pop,mlib,log,none,fe_country,y2004_2008,0.010319206646728389,0.006984156551283275,1.4775165148370462,107,135,0.14140172995968045,FALSE,FALSE,TRUE,-0.14140172995968045,0.14247466958754637
share,design,pop,mlib,log,none,fe_country,y2009_2013,0.05095230921008278,0.017463819963552712,2.9175924463502896,107,135,0.2714628625572791,FALSE,TRUE,TRUE,-0.2714628625572791,0.004299573096331509
share,design,pop,mlib,log,none,fe_country,no_bailout,-1.5209511678605434e-4,0.010682454542317366,-0.01423784357645018,170,190,-0.001091992102910471,FALSE,FALSE,FALSE,0.001091992102910471,0.9886569236613163
share,design,pop,mlib,log,none,fe_country,no_GR_ES,0.00706633959670532,0.008821121777008422,0.8010704052542605,224,250,0.053447264899463436,FALSE,FALSE,TRUE,-0.053447264899463436,0.42393976467686767
share,design,pop,mlib,log,none,pooled_cl,all,-0.03463173803950337,0.024152930491943208,-1.4338524284270855,268,270,-0.08725244283601583,FALSE,FALSE,FALSE,0.08725244283601583,0.15278006531216043
share,design,pop,mlib,log,none,pooled_cl,y2004_2008,-0.032285469603504424,0.035235310440080866,-0.9162816844882701,133,135,-0.07920210710573573,FALSE,FALSE,FALSE,0.07920210710573573,0.36117759527264803
share,design,pop,mlib,log,none,pooled_cl,y2009_2013,-0.06305865673035926,0.035890891699763505,-1.7569543063421513,133,135,-0.15060948541893973,FALSE,FALSE,FALSE,0.15060948541893973,0.0812268220121582
share,design,pop,mlib,log,none,pooled_cl,no_bailout,-0.060690242989873244,0.02063172601243185,-2.9415979522655418,188,190,-0.2097650008381743,FALSE,TRUE,FALSE,0.2097650008381743,0.003675841848830219
share,design,pop,mlib,log,none,pooled_cl,no_GR_ES,-0.049653084316441554,0.02111340295628409,-2.351732897782972,248,250,-0.147697369832495,FALSE,TRUE,FALSE,0.147697369832495,0.019469084666578197
share,design,pop,mlib,log,growth,fe_twoway,all,0.0034582932345744413,0.0051184691766000615,0.6756499092315741,232,270,0.04431501216689919,FALSE,FALSE,TRUE,-0.04431501216689919,0.49993584523288237
share,design,pop,mlib,log,growth,fe_twoway,y2004_2008,0.02535797722335983,0.00899244513109407,2.8199201500465136,102,135,0.26892757984152177,FALSE,TRUE,TRUE,-0.26892757984152177,0.005772459176319879
share,design,pop,mlib,log,growth,fe_twoway,y2009_2013,0.00938453337168306,0.013311879407155438,0.7049743379314765,102,135,0.06963342467711597,FALSE,FALSE,TRUE,-0.06963342467711597,0.48243291050282533
share,design,pop,mlib,log,growth,fe_twoway,no_bailout,-0.012567815570688395,0.005943603562823989,-2.1145110769664184,160,190,-0.16487890353198953,FALSE,TRUE,FALSE,0.16487890353198953,0.03602127899400604
share,design,pop,mlib,log,growth,fe_twoway,no_GR_ES,-0.011806631914263782,0.005034706057093372,-2.3450489026324544,214,250,-0.15828340311963102,FALSE,TRUE,FALSE,0.15828340311963102,0.019940009782232784
share,design,pop,mlib,log,growth,fe_country,all,0.02854553412401227,0.008086145599488514,3.5301781018904617,241,270,0.2217379627365707,FALSE,TRUE,TRUE,-0.2217379627365707,4.973527522483391e-4
share,design,pop,mlib,log,growth,fe_country,y2004_2008,0.009508113825944582,0.006952251765455253,1.3676308262006627,106,135,0.13167936035583055,FALSE,FALSE,TRUE,-0.13167936035583055,0.174320372052629
share,design,pop,mlib,log,growth,fe_country,y2009_2013,0.056946425906282155,0.016167249204801462,3.522332413195549,106,135,0.32369945643368697,FALSE,TRUE,TRUE,-0.32369945643368697,6.323841289487355e-4
share,design,pop,mlib,log,growth,fe_country,no_bailout,-0.0027385235482718486,0.010677170489339142,-0.25648401428132933,169,190,-0.019725700772455987,FALSE,FALSE,FALSE,0.019725700772455987,0.7978890820106697
share,design,pop,mlib,log,growth,fe_country,no_GR_ES,0.003258701054256276,0.00884990558086175,0.36821873685334433,223,250,0.024650257816775645,FALSE,FALSE,TRUE,-0.024650257816775645,0.7130594302569859
share,design,pop,mlib,log,growth,pooled_cl,all,-0.039969146932999196,0.02249860762034063,-1.7765164674841358,267,270,-0.10808412727703125,FALSE,FALSE,FALSE,0.10808412727703125,0.07678646821765037
share,design,pop,mlib,log,growth,pooled_cl,y2004_2008,-0.026161700540050077,0.03383129408835034,-0.7732988419458287,132,135,-0.06715508259583794,FALSE,FALSE,FALSE,0.06715508259583794,0.44072815048048053
share,design,pop,mlib,log,growth,pooled_cl,y2009_2013,-0.05392128149230267,0.03558438060216637,-1.5153075753978404,132,135,-0.1307582205421469,FALSE,FALSE,FALSE,0.1307582205421469,0.13208552544363206
share,design,pop,mlib,log,growth,pooled_cl,no_bailout,-0.06007691852434849,0.02014610576922776,-2.982061109602293,187,190,-0.2130626997076818,FALSE,TRUE,FALSE,0.2130626997076818,0.003244494715585594
share,design,pop,mlib,log,growth,pooled_cl,no_GR_ES,-0.0504140477622622,0.020185072676612736,-2.4975905992488205,247,250,-0.15694838419185558,FALSE,TRUE,FALSE,0.15694838419185558,0.013155642073356753
share,design,pop,mpos,raw,none,fe_twoway,all,-0.0048299695547071924,7.404551072219477e-4,-6.522974191951159,233,270,-0.3929579586708333,TRUE,TRUE,TRUE,-0.3929579586708333,4.242495241077076e-10
share,design,pop,mpos,raw,none,fe_twoway,y2004_2008,-0.005782654264926501,0.0016226644399466596,-3.5636784307152185,103,135,-0.33130820913414527,TRUE,TRUE,TRUE,-0.33130820913414527,5.558294568029431e-4
share,design,pop,mpos,raw,none,fe_twoway,y2009_2013,-0.012864388356209526,0.0017535314971304232,-7.336274470838721,103,135,-0.5858326443020949,TRUE,TRUE,TRUE,-0.5858326443020949,5.2109200915178605e-11
share,design,pop,mpos,raw,none,fe_twoway,no_bailout,-0.003522871112794127,0.0011056002116515164,-3.186387878428275,161,190,-0.2435601862009924,TRUE,TRUE,TRUE,-0.2435601862009924,0.0017305585886848108
share,design,pop,mpos,raw,none,fe_twoway,no_GR_ES,-0.004219685639516138,9.386428847860407e-4,-4.49551763286204,215,250,-0.2931244944507952,TRUE,TRUE,TRUE,-0.2931244944507952,1.1342034079652963e-5
share,design,pop,mpos,raw,none,fe_country,all,-0.008130050973694273,9.509282826523406e-4,-8.54959424596967,242,270,-0.48164201104847026,TRUE,TRUE,TRUE,-0.48164201104847026,1.416756806430558e-15
share,design,pop,mpos,raw,none,fe_country,y2004_2008,-0.0045320510000332066,0.0014081332985947529,-3.2184815205747697,107,135,-0.29709375080243167,TRUE,TRUE,TRUE,-0.29709375080243167,0.001706037272882432
share,design,pop,mpos,raw,none,fe_country,y2009_2013,-0.01817473256482669,0.0021228384946987634,-8.561523926673345,107,135,-0.6376077429380934,TRUE,TRUE,TRUE,-0.6376077429380934,8.960732854358075e-14
share,design,pop,mpos,raw,none,fe_country,no_bailout,-0.00470120563873117,0.001528010462981273,-3.0766841933521416,170,190,-0.22966342969617126,TRUE,TRUE,TRUE,-0.22966342969617126,0.0024401953210717946
share,design,pop,mpos,raw,none,fe_country,no_GR_ES,-0.006181812924699694,0.0013094553146996294,-4.72090407003901,224,250,-0.30081846325383926,TRUE,TRUE,TRUE,-0.30081846325383926,4.138351546047083e-6
share,design,pop,mpos,raw,none,pooled_cl,all,0.0010119967463693147,0.00404012596701436,0.25048643399531845,268,270,0.01529910344192119,TRUE,FALSE,FALSE,0.01529910344192119,0.8024031144576129
share,design,pop,mpos,raw,none,pooled_cl,y2004_2008,0.009007975056416373,0.007426702560818801,1.212917170527324,133,135,0.1045963562247158,TRUE,FALSE,FALSE,0.1045963562247158,0.2273114077900659
share,design,pop,mpos,raw,none,pooled_cl,y2009_2013,4.204652264735431e-4,0.002834685273865459,0.14832871583665602,133,135,0.012860667138584447,TRUE,FALSE,FALSE,0.012860667138584447,0.8823080054787257
share,design,pop,mpos,raw,none,pooled_cl,no_bailout,0.012527371640448037,0.005201904533587561,2.40822790183125,188,190,0.1729900756787924,TRUE,TRUE,FALSE,0.1729900756787924,0.01699613657252119
share,design,pop,mpos,raw,none,pooled_cl,no_GR_ES,0.007813676595231356,0.00580182463980672,1.3467619378947064,248,250,0.0852084468351785,TRUE,FALSE,FALSE,0.0852084468351785,0.17928635371685325
share,design,pop,mpos,raw,growth,fe_twoway,all,-0.004054787274416822,7.906692211387862e-4,-5.1282978595989706,232,270,-0.3190887629617723,TRUE,TRUE,TRUE,-0.3190887629617723,6.166416235241355e-7
share,design,pop,mpos,raw,growth,fe_twoway,y2004_2008,-0.005202949926435902,0.0017464202773603405,-2.9792083806424867,102,135,-0.2829324288147984,TRUE,TRUE,TRUE,-0.2829324288147984,0.0036120503141793443
share,design,pop,mpos,raw,growth,fe_twoway,y2009_2013,-0.012115263916925972,0.0018302093405299417,-6.6196055547492545,102,135,-0.548182023063468,TRUE,TRUE,TRUE,-0.548182023063468,1.7079479442196683e-9
share,design,pop,mpos,raw,growth,fe_twoway,no_bailout,-0.0033661598140093886,0.0011611357021154062,-2.8990236092790673,160,190,-0.22339585725110117,TRUE,TRUE,TRUE,-0.22339585725110117,0.004269235786947113
share,design,pop,mpos,raw,growth,fe_twoway,no_GR_ES,-0.00365376641951689,9.732567922768027e-4,-3.7541648293760144,214,250,-0.24857453785939587,TRUE,TRUE,TRUE,-0.24857453785939587,2.2409971330062195e-4
share,design,pop,mpos,raw,growth,fe_country,all,-0.007616389808572602,9.976306699573188e-4,-7.634478407623987,241,270,-0.44130282408680804,TRUE,TRUE,TRUE,-0.44130282408680804,5.289495231646989e-13
